url,year started,year finished,name
http://www.fullbooks.com/The-Mayor-of-Casterbridge-by-Thomas-Hardy3.html,1886,1886
http://www.fullbooks.com/The-Mayor-of-Casterbridge-by-Thomas-Hardy4.html,1886,1886
http://www.fullbooks.com/The-Mayor-of-Casterbridge-by-Thomas-Hardy5.html,1886,1886
http://www.fullbooks.com/The-Mayor-of-Casterbridge-by-Thomas-Hardy6.html,1886,1886
http://www.fullbooks.com/The-Mayor-of-Casterbridge-by-Thomas-Hardy7.html,1886,1886
http://www.fullbooks.com/The-Mayor-of-Casterbridge-by-Thomas-Hardy8.html,1886,1886
http://www.fullbooks.com/Tess-of-the-d-Urbervilles-A-Pure-Woman-by1.html,1891,1891
http://www.fullbooks.com/Tess-of-the-d-Urbervilles-A-Pure-Woman-by2.html,1891,1891
http://www.fullbooks.com/Tess-of-the-d-Urbervilles-A-Pure-Woman-by3.html,1891,1891
http://www.fullbooks.com/Tess-of-the-d-Urbervilles-A-Pure-Woman-by4.html,1891,1891
http://www.fullbooks.com/Tess-of-the-d-Urbervilles-A-Pure-Woman-by5.html,1891,1891
http://www.fullbooks.com/Tess-of-the-d-Urbervilles-A-Pure-Woman-by6.html,1891,1891
http://www.fullbooks.com/Tess-of-the-d-Urbervilles-A-Pure-Woman-by7.html,1891,1891
http://www.fullbooks.com/Tess-of-the-d-Urbervilles-A-Pure-Woman-by8.html,1891,1891
http://www.fullbooks.com/Tess-of-the-d-Urbervilles-A-Pure-Woman-by9.html,1891,1891
http://www.fullbooks.com/Tess-of-the-d-Urbervilles-A-Pure-Woman-by10.html,1891,1891
http://www.fullbooks.com/Tess-of-the-d-Urbervilles-A-Pure-Woman-by11.html,1891,1891
https://www.gutenberg.org/files/153/153-h/153-h.htm,1895,1895
http://www.fullbooks.com/Sense-and-Sensibility-by-Jane-Austen1.html,1795,1795,Jane Austen
http://www.fullbooks.com/Sense-and-Sensibility-by-Jane-Austen2.html,1795,1795
http://www.fullbooks.com/Sense-and-Sensibility-by-Jane-Austen3.html,1795,1795
http://www.fullbooks.com/Sense-and-Sensibility-by-Jane-Austen4.html,1795,1795
http://www.fullbooks.com/Sense-and-Sensibility-by-Jane-Austen5.html,1795,1795
http://www.fullbooks.com/Sense-and-Sensibility-by-Jane-Austen6.html,1795,1795
http://www.fullbooks.com/Sense-and-Sensibility-by-Jane-Austen7.html,1795,1795
http://www.fullbooks.com/Sense-and-Sensibility-by-Jane-Austen8.html,1795,1795
http://www.fullbooks.com/Pride-and-Prejudice1.html,1797,1813
http://www.fullbooks.com/Pride-and-Prejudice2.html,1797,1813
http://www.fullbooks.com/Pride-and-Prejudice3.html,1797,1813
http://www.fullbooks.com/Pride-and-Prejudice4.html,1797,1813
http://www.fullbooks.com/Pride-and-Prejudice5.html,1797,1813
http://www.fullbooks.com/Pride-and-Prejudice6.html,1797,1813
http://www.fullbooks.com/Pride-and-Prejudice7.html,1797,1813
http://www.fullbooks.com/Pride-and-Prejudice8.html,1797,1813
http://www.fullbooks.com/Emma-by-Jane-Austen1.html,1815,1815
http://www.fullbooks.com/Emma-by-Jane-Austen2.html,1815,1815
http://www.fullbooks.com/Emma-by-Jane-Austen3.html,1815,1815
http://www.fullbooks.com/Emma-by-Jane-Austen4.html,1815,1815
http://www.fullbooks.com/Emma-by-Jane-Austen5.html,1815,1815
http://www.fullbooks.com/Emma-by-Jane-Austen6.html,1815,1815
http://www.fullbooks.com/Emma-by-Jane-Austen7.html,1815,1815
http://www.fullbooks.com/Emma-by-Jane-Austen8.html,1815,1815
http://www.fullbooks.com/Emma-by-Jane-Austen9.html,1815,1815
https://gutenberg.net.au/ebooks/fr008641.html,1817,1817
https://gutenberg.net.au/ebooks01/0100171h.html,1933,1933,George Orwell
https://gutenberg.net.au/ebooks02/0201111h.html,1938,1938
https://gutenberg.net.au/ebooks01/0100011h.html,1945,1945
https://gutenberg.net.au/ebooks01/0100021h.html,1949,1949
